restaurant_name,restaurant_url,latitude,longitude,item_name,description,price,item_image_url
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Milk Tea,,$6.32,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Snapple Tea,,$4.54,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Vegetable Egg Rolls (20),,$36.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Shrimp Dumplings (24),,$39.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Potstickers (30),,$33.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Cream Cheese Wonton (20),,$31.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Shrimp Tempura (20),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Crispy Cucumber Salad (Party),,$33.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Teriyaki Chicken Salad (Party),,$49.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Seaweed Salad (Party),,$39.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Chow Mein (Party),,$49.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Fried Rice (Party),,$49.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Pad Thai (Party),,$59.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,White Rice (Party),,$23.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Chow Fun (Party),,$49.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Brown Rice (Party),,$23.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Kung Pao (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Orange (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Coconut Curry (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Black Pepper (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Jalapenos (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Szechuan Styler (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Szechuan Eggplant (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Mongolian (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Sweet & Sour (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Teriyaki (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Thai Basil (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Fresh Vegetables Saute (Party),,$52.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Mapo Tofu (Party),,$58.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Sesame Chicken (Party),,$62.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Mushu Chicken (Party),,$62.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Moo Goo Gai Pan (Party),,$62.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Cashew Chicken (Party),,$62.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Green Bean Chicken (Party),,$62.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Beef & Broccoli (Party),,$72.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Walnut Chicken (Party),,$72.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Ginger Fish (Party),,$73.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Hot Garlic Fish (Party),,$73.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Mongolian Trio (Party),,$78.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Kung Pao Three Delight (Party),,$78.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Walnut Shrimp (Party),,$85.00,
KPB Asian Bistro,https://www.KPBAsianBistroTustinCA.com/,33.7463325,-117.8242281,Filet Mignon French Style (Party),,$129.00,
